S. No.,image_path,train/test,X_min,Y_min,X_max,Y_max
36406,WSD39/WSD39_0810.jpg,train,118,149,319,413
36407,WSD39/WSD39_0811.jpg,train,196,58,420,355
36408,WSD39/WSD39_0812.jpg,train,45,86,314,363
36409,WSD39/WSD39_0813.jpg,train,108,101,280,328
36410,WSD39/WSD39_0814.jpg,train,107,97,282,339
36411,WSD39/WSD39_0816.jpg,train,100,28,323,278
36412,WSD39/WSD39_0817.jpg,train,71,59,347,362
36413,WSD39/WSD39_0818.jpg,train,79,102,234,267
36414,WSD39/WSD39_0819.jpg,train,152,120,379,352
36415,WSD39/WSD39_0820.jpg,train,134,53,385,354
36416,WSD39/WSD39_0821.jpg,train,149,95,351,354
36417,WSD39/WSD39_0822.jpg,train,82,70,205,223
36418,WSD39/WSD39_0824.jpg,train,245,-8,413,153
36419,WSD39/WSD39_0825.jpg,train,15,14,237,318
36420,WSD39/WSD39_0826.jpg,train,114,67,284,297
36421,WSD39/WSD39_0828.jpg,train,40,39,181,232
36422,WSD39/WSD39_0829.jpg,train,25,54,311,376
36423,WSD39/WSD39_0830.jpg,train,54,101,225,321
36424,WSD39/WSD39_0831.jpg,train,115,84,355,351
36425,WSD39/WSD39_0832.jpg,train,59,11,300,323
36426,WSD39/WSD39_0833.jpg,train,44,13,229,208
36427,WSD39/WSD39_0834.jpg,train,103,150,315,397
36428,WSD39/WSD39_0835.jpg,train,15,43,246,308
36429,WSD39/WSD39_0836.jpg,train,159,21,308,208
36430,WSD39/WSD39_0837.jpg,train,100,16,270,277
36431,WSD39/WSD39_0838.jpg,train,83,31,299,283
36432,WSD39/WSD39_0839.jpg,train,136,213,257,362
36433,WSD39/WSD39_0841.jpg,train,77,33,290,288
36434,WSD39/WSD39_0842.jpg,train,66,43,275,270
36435,WSD39/WSD39_0843.jpg,train,281,123,427,306
36436,WSD39/WSD39_0844.jpg,train,87,18,294,284
36437,WSD39/WSD39_0845.jpg,train,5,38,275,342
36438,WSD39/WSD39_0846.jpg,train,11,28,160,233
36439,WSD39/WSD39_0847.jpg,train,48,58,287,286
36440,WSD39/WSD39_0848.jpg,train,70,68,240,273
36441,WSD39/WSD39_0849.jpg,train,88,84,268,273
36442,WSD39/WSD39_0850.jpg,train,95,76,306,293
36443,WSD39/WSD39_0851.jpg,train,52,15,317,363
36444,WSD39/WSD39_0852.jpg,train,93,68,241,263
36445,WSD39/WSD39_0853.jpg,train,71,87,318,369
36446,WSD39/WSD39_0854.jpg,train,85,175,270,363
36447,WSD39/WSD39_0855.jpg,train,220,119,421,362
36448,WSD39/WSD39_0856.jpg,train,73,10,284,305
36449,WSD39/WSD39_0857.jpg,train,95,-21,321,292
36450,WSD39/WSD39_0858.jpg,train,38,38,283,357
36451,WSD39/WSD39_0860.jpg,train,49,51,249,268
36452,WSD39/WSD39_0861.jpg,train,-21,-14,177,185
36453,WSD39/WSD39_0863.jpg,train,-16,231,210,444
36454,WSD39/WSD39_0864.jpg,train,108,136,313,347
36455,WSD39/WSD39_0865.jpg,train,142,86,270,220
36456,WSD39/WSD39_0866.jpg,train,1,14,274,317
36457,WSD39/WSD39_0867.jpg,train,93,73,348,363
36458,WSD39/WSD39_0868.jpg,train,131,24,378,364
36459,WSD39/WSD39_0869.jpg,train,12,25,239,287
36460,WSD39/WSD39_0870.jpg,train,118,309,223,442
36461,WSD39/WSD39_0871.jpg,train,112,155,271,346
36462,WSD39/WSD39_0872.jpg,train,77,198,160,338
36463,WSD39/WSD39_0873.jpg,train,31,4,251,315
36464,WSD39/WSD39_0874.jpg,train,298,105,421,311
36465,WSD39/WSD39_0875.jpg,train,38,39,271,297
36466,WSD39/WSD39_0876.jpg,train,72,178,222,347
36467,WSD39/WSD39_0877.jpg,train,60,12,282,256
36468,WSD39/WSD39_0878.jpg,train,2,20,274,374
36469,WSD39/WSD39_0879.jpg,train,77,28,281,271
36470,WSD39/WSD39_0880.jpg,train,270,28,436,263
36471,WSD39/WSD39_0881.jpg,train,40,27,217,250
36472,WSD39/WSD39_0882.jpg,train,0,39,265,318
36473,WSD39/WSD39_0883.jpg,train,-7,28,273,325
36474,WSD39/WSD39_0884.jpg,train,75,28,271,294
36475,WSD39/WSD39_0885.jpg,train,126,198,295,381
36476,WSD39/WSD39_0886.jpg,train,58,25,294,276
36477,WSD39/WSD39_0887.jpg,train,86,36,316,307
36478,WSD39/WSD39_0888.jpg,train,20,23,304,348
36479,WSD39/WSD39_0889.jpg,train,164,146,374,390
36480,WSD39/WSD39_0890.jpg,train,55,91,225,296
36481,WSD39/WSD39_0891.jpg,train,61,6,297,253
36482,WSD39/WSD39_0892.jpg,train,102,70,341,361
36483,WSD39/WSD39_0894.jpg,train,123,121,236,260
36484,WSD39/WSD39_0895.jpg,train,11,28,188,271
36485,WSD39/WSD39_0897.jpg,train,107,46,276,283
36486,WSD39/WSD39_0898.jpg,train,70,168,268,398
36487,WSD39/WSD39_0899.jpg,train,168,94,237,186
36488,WSD39/WSD39_0901.jpg,train,125,313,222,425
36489,WSD39/WSD39_0902.jpg,train,56,11,237,236
36490,WSD39/WSD39_0903.jpg,train,47,21,216,242
36491,WSD39/WSD39_0904.jpg,train,214,7,403,222
36492,WSD39/WSD39_0905.jpg,train,78,24,317,299
36493,WSD39/WSD39_0906.jpg,train,168,121,377,355
36494,WSD39/WSD39_0907.jpg,train,102,67,216,215
36495,WSD39/WSD39_0908.jpg,train,9,103,275,407
36496,WSD39/WSD39_0909.jpg,train,112,103,274,323
36497,WSD39/WSD39_0910.jpg,train,-5,19,205,244
36498,WSD39/WSD39_0911.jpg,train,43,48,295,347
36499,WSD39/WSD39_0912.jpg,train,66,13,296,310
36500,WSD39/WSD39_0913.jpg,train,63,69,298,378
36501,WSD39/WSD39_0914.jpg,train,53,155,236,384
36502,WSD39/WSD39_0915.jpg,train,65,106,255,314
36503,WSD39/WSD39_0916.jpg,train,93,138,235,301
36504,WSD39/WSD39_0917.jpg,train,72,29,247,260
36505,WSD39/WSD39_0918.jpg,train,0,19,176,253
36506,WSD39/WSD39_0919.jpg,train,69,-14,301,251
36507,WSD39/WSD39_0920.jpg,train,63,41,255,303
36508,WSD39/WSD39_0921.jpg,train,107,34,307,313
36509,WSD39/WSD39_0922.jpg,train,71,126,268,398
36510,WSD39/WSD39_0923.jpg,train,84,50,282,280
36511,WSD39/WSD39_0924.jpg,train,146,127,357,339
36512,WSD39/WSD39_0925.jpg,train,142,89,213,180
36513,WSD39/WSD39_0926.jpg,train,2,12,187,257
36514,WSD39/WSD39_0927.jpg,train,32,16,242,236
36515,WSD39/WSD39_0928.jpg,train,10,32,204,280
36516,WSD39/WSD39_0929.jpg,train,144,96,302,289
36517,WSD39/WSD39_0930.jpg,train,77,34,241,271
36518,WSD39/WSD39_0931.jpg,train,262,31,404,213
36519,WSD39/WSD39_0932.jpg,train,77,27,290,303
36520,WSD39/WSD39_0933.jpg,train,102,14,308,272
36521,WSD39/WSD39_0934.jpg,train,81,52,246,265
36522,WSD39/WSD39_0935.jpg,train,225,21,426,277
36523,WSD39/WSD39_0936.jpg,train,88,332,283,529
36524,WSD39/WSD39_0937.jpg,train,39,28,266,337
36525,WSD39/WSD39_0938.jpg,train,28,9,312,364
36526,WSD39/WSD39_0939.jpg,train,73,16,308,258
36527,WSD39/WSD39_0940.jpg,train,35,6,241,252
36528,WSD39/WSD39_0942.jpg,train,-1,17,251,299
36529,WSD39/WSD39_0943.jpg,train,87,76,245,257
36530,WSD39/WSD39_0944.jpg,train,43,13,247,216
36531,WSD39/WSD39_0945.jpg,train,82,56,247,271
36532,WSD39/WSD39_0946.jpg,train,66,46,248,275
36533,WSD39/WSD39_0947.jpg,train,77,59,285,282
36534,WSD39/WSD39_0948.jpg,train,143,103,312,281
36535,WSD39/WSD39_0949.jpg,train,151,136,239,257
36536,WSD39/WSD39_0950.jpg,train,58,32,225,245
36537,WSD39/WSD39_0951.jpg,train,36,16,222,246
36538,WSD39/WSD39_0952.jpg,train,-2,34,289,334
36539,WSD39/WSD39_0953.jpg,train,44,11,319,320
36540,WSD39/WSD39_0954.jpg,train,0,119,91,320
36541,WSD39/WSD39_0955.jpg,train,54,75,314,389
36542,WSD39/WSD39_0956.jpg,train,110,313,226,469
36543,WSD39/WSD39_0957.jpg,train,48,53,244,330
36544,WSD39/WSD39_0958.jpg,train,77,38,225,239
36545,WSD39/WSD39_0960.jpg,train,88,75,257,288
36546,WSD39/WSD39_0962.jpg,train,104,27,313,271
36547,WSD39/WSD39_0964.jpg,train,174,24,302,198
36548,WSD39/WSD39_0965.jpg,train,56,192,240,388
36549,WSD39/WSD39_0966.jpg,train,82,20,319,271
36550,WSD39/WSD39_0968.jpg,train,90,29,348,322
36551,WSD39/WSD39_0969.jpg,train,127,103,339,307
36552,WSD39/WSD39_0970.jpg,train,160,18,401,279
36553,WSD39/WSD39_0971.jpg,train,72,34,321,318
36554,WSD39/WSD39_0972.jpg,train,98,16,268,244
36555,WSD39/WSD39_0973.jpg,train,117,69,327,364
36556,WSD39/WSD39_0975.jpg,train,64,50,356,422
36557,WSD39/WSD39_0976.jpg,train,78,91,251,307
36558,WSD39/WSD39_0977.jpg,train,12,17,253,366
36559,WSD39/WSD39_0978.jpg,train,101,91,332,425
36560,WSD39/WSD39_0980.jpg,train,110,132,275,426
36561,WSD39/WSD39_0981.jpg,train,54,90,284,387
36562,WSD39/WSD39_0982.jpg,train,141,153,279,321
36563,WSD39/WSD39_0983.jpg,train,48,90,232,345
36564,WSD39/WSD39_0984.jpg,train,78,28,260,249
36565,WSD39/WSD39_0985.jpg,train,-5,78,103,270
36566,WSD39/WSD39_0986.jpg,train,70,17,298,277
36567,WSD39/WSD39_0987.jpg,train,-4,55,240,290
36568,WSD39/WSD39_0988.jpg,train,54,27,278,285
36569,WSD39/WSD39_0989.jpg,train,165,-7,334,146
36570,WSD39/WSD39_0990.jpg,train,73,24,249,254
36571,WSD39/WSD39_0992.jpg,train,178,30,415,342
36572,WSD39/WSD39_0993.jpg,train,99,80,259,290
36573,WSD39/WSD39_0994.jpg,train,56,7,236,245
36574,WSD39/WSD39_0995.jpg,train,96,131,302,391
36575,WSD39/WSD39_0996.jpg,train,85,132,306,420
36576,WSD39/WSD39_0997.jpg,train,105,256,199,372
36577,WSD39/WSD39_0998.jpg,train,70,80,280,313
36578,WSD39/WSD39_0999.jpg,train,20,101,244,349
36579,WSD39/WSD39_1000.jpg,train,110,121,230,272
36580,WSD39/WSD39_1001.jpg,train,162,107,322,310
36581,WSD39/WSD39_1002.jpg,train,32,1,243,256
36582,WSD39/WSD39_1003.jpg,train,133,181,264,308
36583,WSD39/WSD39_1006.jpg,train,200,72,405,336
36584,WSD39/WSD39_1007.jpg,train,115,96,276,279
36585,WSD39/WSD39_1009.jpg,train,64,15,251,225
36586,WSD39/WSD39_1010.jpg,train,90,57,351,355
36587,WSD39/WSD39_1011.jpg,train,178,36,374,289
36588,WSD39/WSD39_1012.jpg,train,134,73,336,307
36589,WSD39/WSD39_1013.jpg,train,127,184,317,416
36590,WSD39/WSD39_1014.jpg,train,72,58,306,377
36591,WSD39/WSD39_1015.jpg,train,147,0,385,213
36592,WSD39/WSD39_1016.jpg,train,105,191,195,297
36593,WSD39/WSD39_1017.jpg,train,40,88,225,305
36594,WSD39/WSD39_1018.jpg,train,46,128,205,332
36595,WSD39/WSD39_1019.jpg,train,52,63,236,319
36596,WSD39/WSD39_1020.jpg,train,9,-13,291,328
36597,WSD39/WSD39_1021.jpg,train,47,23,258,230
36598,WSD39/WSD39_1022.jpg,train,42,81,272,325
36599,WSD39/WSD39_1023.jpg,train,42,50,303,327
36600,WSD39/WSD39_1024.jpg,train,89,18,264,247
36601,WSD39/WSD39_1025.jpg,train,89,67,254,287
36602,WSD39/WSD39_1026.jpg,train,43,48,302,322
36603,WSD39/WSD39_1027.jpg,train,6,22,191,220
36604,WSD39/WSD39_1028.jpg,train,68,80,276,308
36605,WSD39/WSD39_1029.jpg,train,156,208,273,357
36606,WSD39/WSD39_1030.jpg,train,35,-1,270,246
36607,WSD39/WSD39_1031.jpg,train,12,39,201,261
36608,WSD39/WSD39_1032.jpg,train,55,22,279,293
36609,WSD39/WSD39_1033.jpg,train,47,-21,273,220
36610,WSD39/WSD39_1034.jpg,train,279,62,426,254
36611,WSD39/WSD39_1035.jpg,train,148,-7,388,213
36612,WSD39/WSD39_1036.jpg,train,85,79,265,309
36613,WSD39/WSD39_1037.jpg,train,82,159,267,361
36614,WSD39/WSD39_1038.jpg,train,40,63,226,300
36615,WSD39/WSD39_1040.jpg,train,124,119,295,365
36616,WSD39/WSD39_1041.jpg,train,4,2,193,268
36617,WSD39/WSD39_1042.jpg,train,90,14,320,311
36618,WSD39/WSD39_1043.jpg,train,146,148,291,331
36619,WSD39/WSD39_1044.jpg,train,128,5,343,317
36620,WSD39/WSD39_1045.jpg,train,11,11,247,284
36621,WSD39/WSD39_1046.jpg,train,96,143,373,418
36622,WSD39/WSD39_1047.jpg,train,74,122,228,314
36623,WSD39/WSD39_1048.jpg,train,38,48,316,435
36624,WSD39/WSD39_1049.jpg,train,190,74,402,353
36625,WSD39/WSD39_1050.jpg,train,81,10,369,349
36626,WSD39/WSD39_1051.jpg,train,36,38,290,312
36627,WSD39/WSD39_1052.jpg,train,72,134,280,418
36628,WSD39/WSD39_1053.jpg,train,73,128,285,342
36629,WSD39/WSD39_1054.jpg,train,132,99,247,232
36630,WSD39/WSD39_1055.jpg,train,87,99,243,275
36631,WSD39/WSD39_1056.jpg,train,70,33,302,345
36632,WSD39/WSD39_1057.jpg,train,123,329,287,504
36633,WSD39/WSD39_1058.jpg,train,13,25,272,310
36634,WSD39/WSD39_1059.jpg,train,131,109,245,250
36635,WSD39/WSD39_1060.jpg,train,203,30,436,361
36636,WSD39/WSD39_1061.jpg,train,51,30,231,269
36637,WSD39/WSD39_1063.jpg,train,91,40,220,205
36638,WSD39/WSD39_1064.jpg,train,139,120,360,402
36639,WSD39/WSD39_1065.jpg,train,73,52,221,243
36640,WSD39/WSD39_1066.jpg,train,98,100,277,338
36641,WSD39/WSD39_1067.jpg,train,53,100,228,332
36642,WSD39/WSD39_1068.jpg,train,84,71,247,291
36643,WSD39/WSD39_1069.jpg,train,25,6,252,247
36644,WSD39/WSD39_1070.jpg,train,34,-2,223,219
36645,WSD39/WSD39_1071.jpg,train,53,35,255,273
36646,WSD39/WSD39_1072.jpg,train,82,37,282,310
36647,WSD39/WSD39_1073.jpg,train,21,32,221,246
36648,WSD39/WSD39_1074.jpg,train,23,15,230,251
36649,WSD39/WSD39_1075.jpg,train,83,16,263,236
36650,WSD39/WSD39_1076.jpg,train,261,15,434,255
36651,WSD39/WSD39_1077.jpg,train,-3,160,82,310
36652,WSD39/WSD39_1078.jpg,train,103,41,265,255
36653,WSD39/WSD39_1079.jpg,train,140,55,392,315
36654,WSD39/WSD39_1080.jpg,train,96,251,362,568
36655,WSD39/WSD39_1081.jpg,train,34,1,318,365
36656,WSD39/WSD39_1082.jpg,train,109,90,292,320
36657,WSD39/WSD39_1084.jpg,train,142,163,412,491
36658,WSD39/WSD39_1085.jpg,train,-14,80,260,389
36659,WSD39/WSD39_1086.jpg,train,43,82,230,305
36660,WSD39/WSD39_1087.jpg,train,44,13,229,208
36661,WSD39/WSD39_1088.jpg,train,316,141,417,295
36662,WSD39/WSD39_1089.jpg,train,18,26,208,275
36663,WSD39/WSD39_1090.jpg,train,149,105,310,298
36664,WSD39/WSD39_1091.jpg,train,46,16,276,273
36665,WSD39/WSD39_1092.jpg,train,18,17,301,355
36666,WSD39/WSD39_1093.jpg,train,5,165,230,414
36667,WSD39/WSD39_1094.jpg,train,88,17,280,211
36668,WSD39/WSD39_1095.jpg,train,17,40,265,299
36669,WSD39/WSD39_1096.jpg,train,111,90,288,331
36670,WSD39/WSD39_1097.jpg,train,147,137,257,277
36671,WSD39/WSD39_1098.jpg,train,142,83,342,323
36672,WSD39/WSD39_1099.jpg,train,147,204,262,353
36673,WSD39/WSD39_1100.jpg,train,63,74,239,311
36674,WSD39/WSD39_1102.jpg,train,40,78,299,318
36675,WSD39/WSD39_1103.jpg,train,-6,47,230,326
36676,WSD39/WSD39_1104.jpg,train,7,60,168,237
36677,WSD39/WSD39_1105.jpg,train,-12,66,280,438
36678,WSD39/WSD39_1106.jpg,train,96,24,266,250
36679,WSD39/WSD39_1107.jpg,train,49,-3,246,214
36680,WSD39/WSD39_1108.jpg,train,115,24,329,280
36681,WSD39/WSD39_1109.jpg,train,39,11,246,226
36682,WSD39/WSD39_1110.jpg,train,75,40,222,232
36683,WSD39/WSD39_1111.jpg,train,43,38,244,300
36684,WSD39/WSD39_1112.jpg,train,47,172,253,438
36685,WSD39/WSD39_1113.jpg,train,-4,33,222,315
36686,WSD39/WSD39_1114.jpg,train,99,33,285,276
36687,WSD39/WSD39_1115.jpg,train,157,132,355,366
36688,WSD39/WSD39_1116.jpg,train,95,75,314,349
36689,WSD39/WSD39_1117.jpg,train,167,18,390,286
36690,WSD39/WSD39_1118.jpg,train,54,18,224,224
36691,WSD39/WSD39_1119.jpg,train,-2,81,184,334
36692,WSD39/WSD39_1120.jpg,train,156,104,363,345
36693,WSD39/WSD39_1121.jpg,train,108,67,286,311
36694,WSD39/WSD39_1122.jpg,train,20,65,257,301
36695,WSD39/WSD39_1123.jpg,train,95,128,195,311
36696,WSD39/WSD39_1124.jpg,train,85,12,282,246
36697,WSD39/WSD39_1125.jpg,train,66,3,316,364
36698,WSD39/WSD39_1126.jpg,train,120,125,330,355
36699,WSD39/WSD39_1127.jpg,train,43,48,302,322
36700,WSD39/WSD39_1128.jpg,train,226,7,444,253
36701,WSD39/WSD39_1130.jpg,train,96,9,374,353
36702,WSD39/WSD39_1131.jpg,train,5,42,219,270
36703,WSD39/WSD39_1132.jpg,train,2,9,200,253
36704,WSD39/WSD39_1133.jpg,train,113,178,239,337
36705,WSD39/WSD39_1134.jpg,train,-4,16,235,289
36706,WSD39/WSD39_1135.jpg,train,164,68,379,316
36707,WSD39/WSD39_1136.jpg,train,53,85,268,372
36708,WSD39/WSD39_1137.jpg,train,4,6,238,305
36709,WSD39/WSD39_1138.jpg,train,9,115,264,392
36710,WSD39/WSD39_1139.jpg,train,120,26,410,374
36711,WSD39/WSD39_1140.jpg,train,79,52,270,297
36712,WSD39/WSD39_1141.jpg,train,135,336,307,527
36713,WSD39/WSD39_1142.jpg,train,139,126,246,262
36714,WSD39/WSD39_1143.jpg,train,76,61,284,328
36715,WSD39/WSD39_1144.jpg,train,119,163,381,436
36716,WSD39/WSD39_1145.jpg,train,74,32,256,283
36717,WSD39/WSD39_1146.jpg,train,25,127,262,397
36718,WSD39/WSD39_1147.jpg,train,124,30,283,254
36719,WSD39/WSD39_1148.jpg,train,75,52,293,293
36720,WSD39/WSD39_1149.jpg,train,146,100,276,248
36721,WSD39/WSD39_1150.jpg,train,46,17,275,273
36722,WSD39/WSD39_1151.jpg,train,91,95,258,304
36723,WSD39/WSD39_1153.jpg,train,105,96,228,257
36724,WSD39/WSD39_1155.jpg,train,74,56,233,262
36725,WSD39/WSD39_1156.jpg,train,116,35,316,309
36726,WSD39/WSD39_1157.jpg,train,22,18,248,311
36727,WSD39/WSD39_1158.jpg,train,89,12,272,266
36728,WSD39/WSD39_1159.jpg,train,16,11,301,333
36729,WSD39/WSD39_1160.jpg,train,70,85,176,223
36730,WSD39/WSD39_1162.jpg,train,146,112,349,339
36731,WSD39/WSD39_1164.jpg,train,11,11,251,287
36732,WSD39/WSD39_1165.jpg,train,188,284,289,410
36733,WSD39/WSD39_1166.jpg,train,53,83,279,390
36734,WSD39/WSD39_1167.jpg,train,100,60,370,362
36735,WSD39/WSD39_1168.jpg,train,132,-19,387,331
36736,WSD39/WSD39_1169.jpg,train,78,8,372,352
36737,WSD39/WSD39_1170.jpg,train,4,19,192,271
36738,WSD39/WSD39_1171.jpg,train,85,51,238,268
36739,WSD39/WSD39_1172.jpg,train,80,54,273,255
36740,WSD39/WSD39_1173.jpg,train,16,62,181,275
36741,WSD39/WSD39_1174.jpg,train,89,79,248,244
36742,WSD39/WSD39_1175.jpg,train,93,15,271,248
36743,WSD39/WSD39_1176.jpg,train,-3,254,174,507
36744,WSD39/WSD39_1177.jpg,train,7,20,186,259
36745,WSD39/WSD39_1179.jpg,train,94,151,300,365
36746,WSD39/WSD39_1180.jpg,train,24,19,239,308
36747,WSD39/WSD39_1181.jpg,train,87,94,238,290
36748,WSD39/WSD39_1184.jpg,train,32,19,200,249
36749,WSD39/WSD39_1185.jpg,train,7,15,192,244
36750,WSD39/WSD39_1186.jpg,train,32,134,188,335
36751,WSD39/WSD39_1187.jpg,train,77,6,207,129
36752,WSD39/WSD39_1188.jpg,train,97,71,253,262
36753,WSD39/WSD39_1190.jpg,train,65,103,271,327
36754,WSD39/WSD39_1191.jpg,train,154,68,327,351
36755,WSD39/WSD39_1192.jpg,train,104,0,340,313
36756,WSD39/WSD39_1193.jpg,train,154,112,310,289
36757,WSD39/WSD39_1194.jpg,train,118,125,353,413
36758,WSD39/WSD39_1195.jpg,train,6,80,186,338
36759,WSD39/WSD39_1196.jpg,train,104,91,245,240
36760,WSD39/WSD39_1197.jpg,train,106,120,309,382
36761,WSD39/WSD39_1198.jpg,train,165,29,405,347
36762,WSD39/WSD39_1199.jpg,train,2,58,214,318
36763,WSD39/WSD39_1200.jpg,train,19,47,253,363
36764,WSD39/WSD39_1201.jpg,train,216,13,427,263
36765,WSD39/WSD39_1202.jpg,train,125,73,368,338
36766,WSD39/WSD39_1203.jpg,train,215,90,374,288
36767,WSD39/WSD39_1204.jpg,train,112,67,368,359
36768,WSD39/WSD39_1205.jpg,train,104,68,222,214
36769,WSD39/WSD39_1206.jpg,train,79,52,221,237
36770,WSD39/WSD39_1207.jpg,train,83,29,265,277
36771,WSD39/WSD39_1208.jpg,train,95,73,301,370
36772,WSD39/WSD39_1209.jpg,train,-1,114,146,331
36773,WSD39/WSD39_1210.jpg,train,43,52,330,409
36774,WSD39/WSD39_1211.jpg,train,145,-15,418,242
36775,WSD39/WSD39_1212.jpg,train,-5,304,163,531
36776,WSD39/WSD39_1214.jpg,train,72,195,316,432
36777,WSD39/WSD39_1215.jpg,train,0,156,122,305
36778,WSD39/WSD39_1216.jpg,train,18,122,188,345
36779,WSD39/WSD39_1217.jpg,train,67,89,322,353
36780,WSD39/WSD39_1218.jpg,train,80,127,218,291
36781,WSD39/WSD39_1219.jpg,train,80,2,271,157
36782,WSD39/WSD39_1220.jpg,train,-4,29,148,221
36783,WSD39/WSD39_1221.jpg,train,0,52,269,321
36784,WSD39/WSD39_1222.jpg,train,80,109,252,335
36785,WSD39/WSD39_1224.jpg,train,137,54,352,314
36786,WSD39/WSD39_1225.jpg,train,140,120,409,454
36787,WSD39/WSD39_1226.jpg,train,34,60,314,430
36788,WSD39/WSD39_1227.jpg,train,107,100,266,274
36789,WSD39/WSD39_1228.jpg,train,66,43,247,283
36790,WSD39/WSD39_1229.jpg,train,24,10,207,226
36791,WSD39/WSD39_1230.jpg,train,74,116,246,360
36792,WSD39/WSD39_1231.jpg,train,149,40,321,262
36793,WSD39/WSD39_1232.jpg,train,14,3,264,226
36794,WSD39/WSD39_1233.jpg,train,149,13,322,237
36795,WSD39/WSD39_1234.jpg,train,8,20,247,282
36796,WSD39/WSD39_1235.jpg,train,116,31,323,310
36797,WSD39/WSD39_1236.jpg,train,156,27,325,232
36798,WSD39/WSD39_1237.jpg,train,32,114,280,385
36799,WSD39/WSD39_1238.jpg,train,126,22,354,332
36800,WSD39/WSD39_1239.jpg,train,95,105,264,337
36801,WSD39/WSD39_1240.jpg,train,76,-4,254,197
36802,WSD39/WSD39_1242.jpg,train,42,187,232,375
36803,WSD39/WSD39_1243.jpg,train,83,26,259,255
36804,WSD39/WSD39_1245.jpg,train,190,89,391,368
36805,WSD39/WSD39_1246.jpg,train,-47,-27,329,440
36806,WSD39/WSD39_1247.jpg,train,33,-2,286,260
36807,WSD39/WSD39_1248.jpg,train,68,22,295,355
36808,WSD39/WSD39_1249.jpg,train,12,9,203,244
36809,WSD39/WSD39_1250.jpg,train,65,23,251,278
36810,WSD39/WSD39_1251.jpg,train,38,-8,277,244
36811,WSD39/WSD39_1252.jpg,train,19,45,225,273
36812,WSD39/WSD39_1253.jpg,train,126,21,409,372
36813,WSD39/WSD39_1254.jpg,train,103,93,304,319
36814,WSD39/WSD39_1255.jpg,train,39,60,296,365
36815,WSD39/WSD39_1256.jpg,train,118,270,233,397
36816,WSD39/WSD39_1257.jpg,train,37,55,264,270
36817,WSD39/WSD39_1258.jpg,train,11,39,205,261
36818,WSD39/WSD39_1259.jpg,train,87,115,263,350
36819,WSD39/WSD39_1260.jpg,train,13,-30,338,353
36820,WSD39/WSD39_1261.jpg,train,56,79,240,300
36821,WSD39/WSD39_1262.jpg,train,103,82,301,315
36822,WSD39/WSD39_1264.jpg,train,298,86,422,278
36823,WSD39/WSD39_1265.jpg,train,235,143,378,333
36824,WSD39/WSD39_1266.jpg,train,4,59,178,246
36825,WSD39/WSD39_1267.jpg,train,139,42,315,250
36826,WSD39/WSD39_1268.jpg,train,57,96,277,385
36827,WSD39/WSD39_1269.jpg,train,46,17,199,222
36828,WSD39/WSD39_1270.jpg,train,106,25,285,266
36829,WSD39/WSD39_1271.jpg,train,84,25,288,298
36830,WSD39/WSD39_1272.jpg,train,88,90,275,332
36831,WSD39/WSD39_1273.jpg,train,224,103,451,393
36832,WSD39/WSD39_1274.jpg,train,140,150,248,285
36833,WSD39/WSD39_1275.jpg,train,71,88,332,344
36834,WSD39/WSD39_1276.jpg,train,47,38,264,292
36835,WSD39/WSD39_1277.jpg,train,18,31,225,237
36836,WSD39/WSD39_1278.jpg,train,72,76,254,307
36837,WSD39/WSD39_1279.jpg,train,100,20,271,250
36838,WSD39/WSD39_1281.jpg,train,56,122,287,351
36839,WSD39/WSD39_1283.jpg,train,-9,292,60,440
36840,WSD39/WSD39_1284.jpg,train,60,91,289,335
36841,WSD39/WSD39_1285.jpg,train,118,140,389,425
36842,WSD39/WSD39_1286.jpg,train,111,40,232,200
36843,WSD39/WSD39_1287.jpg,train,99,65,390,442
36844,WSD39/WSD39_1288.jpg,train,64,46,281,290
36845,WSD39/WSD39_1289.jpg,train,99,54,213,203
36846,WSD39/WSD39_1290.jpg,train,108,38,359,326
36847,WSD39/WSD39_1291.jpg,train,107,80,346,364
36848,WSD39/WSD39_1292.jpg,train,57,-14,360,281
36849,WSD39/WSD39_1294.jpg,train,64,17,307,358
36850,WSD39/WSD39_1295.jpg,train,150,184,378,433
36851,WSD39/WSD39_1297.jpg,train,130,107,281,279
36852,WSD39/WSD39_1298.jpg,train,134,65,397,446
36853,WSD39/WSD39_1299.jpg,train,49,25,282,280
36854,WSD39/WSD39_1300.jpg,train,141,172,249,307
36855,WSD39/WSD39_1301.jpg,train,105,113,327,427
36856,WSD39/WSD39_1302.jpg,train,6,42,192,286
36857,WSD39/WSD39_1304.jpg,train,28,34,275,299
36858,WSD39/WSD39_1305.jpg,train,19,43,224,269
36859,WSD39/WSD39_1306.jpg,train,53,65,231,293
36860,WSD39/WSD39_1307.jpg,train,84,39,268,283
36861,WSD39/WSD39_1308.jpg,train,98,37,355,330
36862,WSD39/WSD39_1309.jpg,train,77,89,295,340
36863,WSD39/WSD39_1310.jpg,train,229,20,415,268
36864,WSD39/WSD39_1311.jpg,train,84,36,326,341
36865,WSD39/WSD39_1312.jpg,train,56,10,286,267
36866,WSD39/WSD39_1313.jpg,train,63,51,240,282
36867,WSD39/WSD39_1314.jpg,train,14,79,223,347
36868,WSD39/WSD39_1315.jpg,train,72,100,249,288
36869,WSD39/WSD39_1316.jpg,train,91,113,254,305
